start_lat,start_long,centre_code,centre_name,postal_code,Latitude,Longitude,distance,count
1.346190089665775,103.6932285231295,ST0155,PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 825 (CC),640825,1.34619009117105,103.693228518914,0.0,5
1.33596098683449,103.700840300361,NT0533,MY FIRST SKOOL,643656,1.33598955071785,103.69997420624,0.09627098713200324,10
1.3396617743510502,103.70013784164,NT0520,MY FIRST SKOOL,640613,1.33978250520383,103.700667734162,0.060377714726186776,20
1.35342494093593,103.721442695629,ST0087,PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC),640403,1.35383921849512,103.721479697852,0.046219805113028006,11
1.34060994223482,103.719782260106,ST0301,PCF Sparkletots Preschool @ Taman Jurong Blk 352 (DS),610352,1.33936579398539,103.720184380509,0.145294428845464,4
1.33801867728363,103.696904315506,NT0500,MY FIRST SKOOL,643648,1.33896761050208,103.697949800478,0.15687610126224308,17
1.345324055726385,103.6964172403775,PT8539,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,640721,1.34399335727786,103.697595848966,0.19751255272213333,13
1.35087571532423,103.716353293406,PT9055,JOY TALENT CHILDCARE CENTRE PTE. LTD.,640541,1.35104299843383,103.715983002516,0.045142348459838305,8
1.3418555857193049,103.7063119407875,ST0093,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC),640694,1.34312102349205,103.707051960202,0.1628906504012463,9
1.33802845810167,103.697356787497,NT0500,MY FIRST SKOOL,643648,1.33896761050208,103.697949800478,0.12341792151382915,16
1.3471317962481102,103.707996026992,NT0552,MY FIRST SKOOL,642180,1.34783599908392,103.709070823104,0.14276223489193893,9
1.35155633650692,103.703627488189,PT6080,AGAPE CHILD CARE(JW) PTE. LTD.,644274,1.35219891849799,103.704379929183,0.10993885154783913,5
1.33804531558962,103.70242970765052,RC1766,KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE,643663,1.33804531682119,103.702429703843,0.0,14
1.3430575505985736,103.70693705971534,ST0093,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 694 (CC),640694,1.34312102349205,103.707051960202,0.014583949501211061,6
1.33369142178288,103.72126635519,PT8989,IMAN CHILDCARE (JURONG) PTE. LTD.,610399,1.3350420286067,103.72026802061,0.18661974013139446,8
1.35478633435814,103.722563908677,PT9311,NASHWA CHILDCARE CENTRE PTE. LTD.,640406,1.35431435538399,103.722395940054,0.05566933919497319,7
