ndist_city
16.38137068191836
15.656500640814507
15.185808747504563
14.558324619669909
13.823294101378233
13.68161599295585
13.639172151101793
13.309973930645329
11.73268358098389
11.362745550014461
11.035887056337463
10.98561897363519
10.614146416879596
9.745153132331303
8.925984519865796
7.732345704306171
7.656592794407491
7.455067381897388
6.857610607504285
5.9288581768540825
5.732560975704867
4.383508008607966
3.9130665244910086
3.8375113032091024
2.8896270253455483
2.7593698609881163
