centre_code,centre_name,postal_code,Latitude,Longitude
PT8917,STAR LEARNERS @ ANG MO KIO PTE. LTD.,560320,1.36559244608528,103.848386744168
PT9401,SHAWS CDLC @LORONG CHUAN PTE. LTD,568346,1.35459825427699,103.859305478507
PT9435,SDM-MORIAH PRESCHOOL (FLORA VISTA) PTE LTD,567708,1.39127591953143,103.850468725185
PT9002,PAT'S SCHOOLHOUSE PTE. LTD.,568046,1.38070847793029,103.84649962172
NT0481,MY FIRST SKOOL,560601,1.38104134784496,103.835131744823
NT0527,MY FIRST SKOOL,560571,1.37005501296043,103.85488055876
NT0478,MY FIRST SKOOL,560541,1.37392239168826,103.855621371068
NT0030,MY FIRST SKOOL,560343,1.36837474759489,103.849151113749
NT0480,MY FIRST SKOOL,560331,1.36211140145298,103.85076647513
NT0350,MY FIRST SKOOL,560329,1.36659908629034,103.846874419073
NT0534,MY FIRST SKOOL,560229,1.36907645907976,103.838228660084
NT0508,MY FIRST SKOOL,560209,1.36897079641509,103.843284524871
PT9043,MINDCHAMPS PRESCHOOL @ YIO CHU KANG PTE. LTD.,569771,1.38149880313709,103.846785923565
RC1900,Little Seeds Preschool,560610,1.37939470300077,103.839157232686
PT9754,LITTLE MOPPETS @ NORTHSTAR PTE. LTD.,569880,1.37792345221534,103.875389838376
PT8240,LITTLE GENIUS EDUCARE CENTRE,560470,1.36408620030202,103.856692408941
PT9235,LITTLE GEMS PRESCHOOL PTE LTD,569139,1.38654032722797,103.844716408408
PT9073,LITTLE FOOTPRINTS PRESCHOOL PTE. LTD.,569880,1.37792345221534,103.875389838376
PT8778,LITTLE CHAMPS SCHOOLHOUSE (MONTESSORI) PTE. LTD.,560447,1.36747901420817,103.855967139125
WP0610,LEARNING VISION @ WORK PTE. LTD.,569059,1.38935499010626,103.849277160011
WP0330,LEARNING VISION @ WORK PTE .LTD.,569830,1.38034089934688,103.848083337667
PT8781,LEARNING KIDZ EDUCENTRE PTE. LTD.,569814,1.37178551879642,103.847775723803
