ndist_school
0.5556352443759265
0.4820271306030729
0.4645579336014568
0.4173141142794096
0.40039244384290373
0.37232628145713353
0.3681189776921066
0.3456459703323117
0.344449033675462
0.330659681808353
0.32703280840163956
0.3268601144284968
0.32081957813262674
0.31832978878766777
0.31113543288430767
0.30318496454004495
0.3016928963470051
0.2982134786412409
0.29490736005719526
0.2855905356563733
0.2796537808781555
0.2700781183972927
0.25533242601888956
0.250222690529514
0.24377938359206208
0.24169420194432134
