start_lat,start_long,name_of_centre,postal_code,Latitude,Longitude,distance,count
1.40168628797854,103.91181582933,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.531960308387686,0
1.40196010771341,103.901778767439,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.074727613707217,0
1.40303370918855,103.901688542522,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.183537004163471,0
1.40154924105212,103.903519454156,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.102237334609775,0
1.3921382848833732,103.87249055606468,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,2.9401672310114764,0
1.39359978788205,103.876912987517,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.4029106951548083,0
1.43160689427925,103.789608911068,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,1.9224031704194138,0
1.44108596725742,103.778120234677,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,0.2906067511020043,1
1.42040416166363,103.845538830732,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,2.252364589870761,0
1.4199103406501397,103.845554822212,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,2.284198253663439,0
1.38558640738415,103.758340839001,Blk 254 Jurong East Street 24,600254,1.34348818520494,103.73773841183,5.208057901762949,0
1.3851697067329498,103.758529145929,Blk 254 Jurong East Street 24,600254,1.34348818520494,103.73773841183,5.175805060197712,0
1.37652018482203,103.738025725932,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,3.526980283129461,0
1.3772790796896597,103.738418034791,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,3.618395097504073,0
1.37327721367693,103.883206702378,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,1.6086760742396287,0
1.3492727396734834,103.69530505930167,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,1.9950573611820177,0
1.30437184984083,103.914041662117,Blk 50A Marine Terrace,441050,1.30572973591916,103.915737035334,0.2413399544298257,1
1.40184131856724,103.911466174026,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.526769464367867,0
1.40112635117272,103.912462739151,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.516684640087838,0
1.40288122723293,103.911042035521,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.602934325199962,0
1.35403883742638,103.946583772874,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,0.98711314798397,0
1.441317269152,103.778405129794,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,0.28389147445791485,1
1.44108587711763,103.777781234398,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,0.276431769173428,1
1.4206675390186851,103.8461747877625,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,2.296524020098278,0
1.4031162601955196,103.902287365222,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.214809968266297,0
1.33626408939967,103.845626191384,Blk 127 Toa Payoh Lorong 1,310127,1.33804625287728,103.844733922883,0.22146586078685018,2
1.4210357492684098,103.846333547036,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,2.290651611545265,0
1.277077068517075,103.831425856916,Blk 112 Jalan Bukit Merah,160112,1.28000480135122,103.82601329621,0.6836935698682297,0
1.27347684062074,103.806810311765,Blk 79 Telok Blangah Drive,100079,1.27335599353959,103.807618129935,0.09074588077461279,2
1.30052736175451,103.853823283183,Albert Centre Market & Food Centre,180270,1.30110201573423,103.854115779087,0.0716508810521226,1
1.3996328652091798,103.911458504685,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.316809775081063,0
1.3998848253691298,103.91189638413,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.366424227259176,0
1.4021173041856398,103.911081490497,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.531555623666095,0
1.40049144817147,103.911982951019,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.428595082414422,0
1.30153486975607,103.79764036202,Tanglin Halt Market,148813,1.30054407507427,103.797737980247,0.11063499920224067,2
1.30205878257015,103.796581739102,Tanglin Halt Market,148813,1.30054407507427,103.797737980247,0.21173760825694063,2
1.30112909158395,103.797123032464,Tanglin Halt Market,148813,1.30054407507427,103.797737980247,0.09430654847079772,2
1.3917668903484,103.873322981775,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,2.9745111575628917,0
1.33627775831236,103.844044881122,Blk 127 Toa Payoh Lorong 1,310127,1.33804625287728,103.844733922883,0.2109063617644391,1
1.3367109851378602,103.845472945511,Blk 127 Toa Payoh Lorong 1,310127,1.33804625287728,103.844733922883,0.16958132411249907,2
1.4314727740686002,103.78998191026,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,1.9628965352464691,0
1.33254084365722,103.93898934581,Blk 85 Bedok North Street 4,460085,1.33200482399436,103.93876843919,0.0644229032796678,1
1.2897714470939723,103.82679833473776,Beo Crescent Market,169982,1.28883089150258,103.827353892228,0.12138264283309556,2
1.38473473131827,103.759217747785,Blk 254 Jurong East Street 24,600254,1.34348818520494,103.73773841183,5.167470665821838,0
1.31022566649473,103.770901847179,Blk 353 Clementi Ave 2,120353,1.31437917978956,103.770919561136,0.46156383155351777,1
1.3993593554029,103.911836712507,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.313604704161339,0
1.30190334034961,103.797243238583,Tanglin Halt Market,148813,1.30054407507427,103.797737980247,0.16073797968386547,2
1.3924663292243,103.873207670352,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.021316040496063,0
1.3362641367106398,103.844907413472,Blk 127 Toa Payoh Lorong 1,310127,1.33804625287728,103.844733922883,0.19897356142699488,1
1.33671109109395,103.843878159336,Blk 127 Toa Payoh Lorong 1,310127,1.33804625287728,103.844733922883,0.17621616682629868,1
1.33503445523377,103.865505631737,Blk 22 Toa Payoh Lorong 7,310022,1.33538261333779,103.857003709119,0.9453126414334391,0
1.3568849976548298,103.842678761809,Blk 320 Shunfu Road,570320,1.35200745401591,103.837031862103,0.8290565924679962,0
1.39322466506006,103.914067696947,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.906943056525389,0
1.39390315065767,103.913776841169,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.945280956520379,0
1.393746765425,103.914001606064,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.9473268734681435,0
1.4041705498236,103.900581094235,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.263725037880909,0
1.34615293908617,103.940497682184,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,0.4671146586614936,1
1.4305834379957,103.790845778879,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.100454850619788,0
1.4310639546743331,103.790454078756,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.0322565501598637,0
1.34917198788037,103.849165453932,Blk 210 Toa Payoh Lorong 8,310210,1.34025208908831,103.854333833433,1.1455162958389493,0
1.38461189714553,103.759602675107,Blk 254 Jurong East Street 24,600254,1.34348818520494,103.73773841183,5.1752992087429,0
1.31227948885068,103.75998022865,Blk 503 West Coast Drive,120503,1.31180308926424,103.759751405542,0.05872719162294099,2
1.3999278013904,103.911046885541,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.320610822053338,0
1.40232925703383,103.91181140654498,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.592977137149613,0
1.43017030750241,103.791091612057,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.151757909645189,0
1.3687931417115102,103.855527833291,Blk 453A Ang Mo Kio Ave 10,561453,1.3682477887765,103.856361649863,0.11069440981469543,2
1.34715909138521,103.742813528181,Blk 254 Jurong East Street 24,600254,1.34348818520494,103.73773841183,0.6959144054641062,0
1.40073958769672,103.911717542004,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.436467786466244,0
1.39362109168494,103.91422364645,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.9520121135708575,0
1.4035143258818898,103.90089026171,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.205134204899053,0
1.4032956678115902,103.900235418859,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.15941664823839,0
1.4037454002177752,103.90031886712752,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.2098411786190555,0
1.4039416590088305,103.901034337843,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.255246253541684,0
1.36189869546211,103.953613062449,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,2.090049497494284,0
1.43037573758393,103.789927860576,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.04325318207387,0
1.43013162975436,103.790642445964,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.118704593512182,0
1.3709738754686298,103.88592514857,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,1.3213606333603019,0
1.35124158359644,103.730961431641,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,0.6524930664879267,0
1.34861811652173,103.708239203165,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.6317065629624111,0
1.4003436978203,103.91054120733,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.331208633938354,0
1.3931078419180802,103.914546399185,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.930879774987103,0
1.4008624122382802,103.911368717759,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.427916418060631,0
1.40094119675939,103.901144550587,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.9442429058782835,0
1.40314525876877,103.900666001893,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.158354442550016,0
1.4028570649263798,103.900067172851,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.10729833431293,0
1.3933377461263,103.914700909157,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.961488926053567,0
1.3930827465106002,103.914282199575,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.909944745691848,0
1.40028667892625,103.901012370624,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.87085100586686,0
1.43086687491646,103.78955465026,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,1.975317401406234,0
1.3486582338257098,103.731789499274,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,0.3603100469626537,1
1.3476144467016298,103.708643452604,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.5327858232146097,0
1.33620477743036,103.71982118513549,Taman Jurong Market & Food Centre,618499,1.33468266452814,103.721619258973,0.26174956450108816,1
1.4006654805369547,103.910931886712,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.384140811288211,0
1.40032558873831,103.900735275237,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.864509289917865,0
1.39446814841579,103.873506723327,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.2079624564923837,0
1.35887020526726,103.956331658876,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,1.984844593513067,0
1.4272080784162098,103.837377109933,Chong Pang Market & Food Centre,760104,1.43144775158984,103.828537671885,1.089150144184717,0
1.39157862566789,103.741157853347,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,5.236133107863078,0
1.3478338862910149,103.709071005299,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.5057592057489679,0
1.40065367495307,103.900348693369,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.884744209906442,0
1.4027334753083602,103.90046347534,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,5.107844493606994,0
1.34842576974132,103.708720468959,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.5762438800858114,0
1.32774570351043,103.855880906489,Blks 91/92 Whampoa Drive,320091,1.32342818718207,103.854060197812,0.5206796007081623,0
1.401361540725225,103.901127198221,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.987564677684956,0
1.4011698954027398,103.899920878173,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.923954677813676,0
1.39356094752401,103.914860704891,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.991904842296603,0
1.4009465294119798,103.900708420292,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.928586179161528,0
1.37988778365711,103.878384864309,Chomp Chomp Food Centre,557269,1.36423252476886,103.86652701738,2.1821731260718975,0
1.3483083591294098,103.731919903016,Blk 347 Jurong East Ave 1,600347,1.34541698312776,103.731703838354,0.3221998519387894,1
1.39930949012595,103.900792344556,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.760457067997989,0
1.40146324574734,103.900761051711,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.984733204963981,0
1.39025909742147,103.909624930156,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.342562904439111,0
1.3940477018366702,103.873345691812,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.1610947924220842,0
1.38904079413307,103.91071884624,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.311534697985599,0
1.3929364985527095,103.87299848136,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.0435993044590397,0
1.39482678070444,103.878003319945,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.58448712102048,0
1.35898074323002,103.955770191568,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,1.9540503472182813,0
1.36189785863173,103.952639447182,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,2.040530582685766,0
1.43713355325161,103.794671398859,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.0857111094719523,0
1.4418999841202,103.791233552562,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,1.5916497784627737,0
1.28572778130038,103.832592401388,Tiong Bahru Market,168898,1.28468599168094,103.832421566287,0.11731441761460457,2
1.34878960630831,103.708522033806,Blks 221 A/B Boon Lay Place,641221,1.34522406568893,103.712800680774,0.6188160701966232,0
1.3692677215579798,103.951377692791,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,2.759057038137959,0
1.38935849456112,103.910398123408,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.316439805120454,0
1.39458976282861,103.878281442635,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.589252255933276,0
1.39381453106767,103.873364255801,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.143140160657068,0
1.39388894272882,103.877494624525,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.472193355482459,0
1.35029345117119,103.940005137333,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,0.7502250796262401,0
1.3793922436627868,103.87828391998865,Chomp Chomp Food Centre,557269,1.36423252476886,103.86652701738,2.131640998127855,0
1.3651588332777602,103.95723054886,Blk 137 Tampines Street 11,521137,1.34537347373749,103.944629422828,2.6064939650598373,0
1.4009356315190902,103.899198538,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.874600467987931,0
1.4017598449579252,103.899944351701,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.987070789912379,0
1.4001862446617,103.900097012053,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.826542551209203,0
1.38994718706068,103.909449885028,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.303189453994488,0
1.39397232900971,103.877135274753,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.4491972991262347,0
1.3889732365541851,103.9096515902325,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.231281155817129,0
1.43792555826836,103.794619629415,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.052300098202111,0
1.43719216541067,103.793890876939,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.0019933182815737,0
1.37180102410535,103.84699031799,Blk 724 Ang Mo Kio Ave 6,560724,1.37217258545171,103.846510310202,0.06744234507784892,1
1.35981398873196,103.842690688554,Blk 341 Ang Mo Kio Ave 1,560341,1.36384516921846,103.84806729788,0.7466252822563961,0
1.37932814795691,103.87778919868398,Chomp Chomp Food Centre,557269,1.36423252476886,103.86652701738,2.0927012050163474,0
1.3794675973156798,103.877266477065,Chomp Chomp Food Centre,557269,1.36423252476886,103.86652701738,2.071156655313507,0
1.3802968629614698,103.877266407149,Chomp Chomp Food Centre,557269,1.36423252476886,103.86652701738,2.147135353278194,0
1.32836065642984,103.857167196711,Blk 90 Whampoa Drive,320090,1.32306493801159,103.854996183556,0.6359950408621301,0
1.4007604927557502,103.899613559601,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.870096927910372,0
1.3996544041476202,103.899915641085,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.764101505997063,0
1.40071962129707,103.898484713692,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.828430609198348,0
1.39341981691828,103.873319886194,Blk 527 Ang Mo Kio Ave 10,560527,1.37277209302753,103.854457955288,3.1073205940652286,0
1.38949150176116,103.90966042653,Kovan Market & Food Centre,530209,1.35908384091048,103.886055368064,4.27724026858512,0
1.43720254481336,103.794350937623,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.049611382711162,0
1.437775095097955,103.79414026615648,Blks 20/21 Marsiling Lane,730020,1.44344416787521,103.776989477833,2.0067300460119424,0
1.2868141756275002,103.828928311986,Blks 22A/B Havelock Road,161022,1.28797051657173,103.829623413554,0.14991789661749996,3
1.3798943634779,103.877406233754,Chomp Chomp Food Centre,557269,1.36423252476886,103.86652701738,2.118916342442758,0
