start_lat,start_long,school_name,postal_code,Latitude,Longitude,distance,count
1.34814861594367,103.955648416036,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.4536753830040928,1
1.34871010111932,103.930963369098,SPRINGFIELD SECONDARY SCHOOL,529593,1.34957303471476,103.930354460693,0.11735244990191034,1
1.3473136658875702,103.95567850497,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.4732903436129019,1
1.35191832497301,103.961275863318,EAST SPRING PRIMARY SCHOOL,529258,1.35268400746357,103.961676849165,0.09604256085243057,2
1.3519187799956,103.9622668630715,EAST SPRING PRIMARY SCHOOL,529258,1.35268400746357,103.961676849165,0.10736639112546548,1
1.3500107419426297,103.952816059954,CHONGZHENG PRIMARY SCHOOL,529392,1.35070739237744,103.951399541868,0.17537820815565872,3
1.3590870178133705,103.935544402477,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.16294985603816325,1
1.3569845067755832,103.93533449938668,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.07473086396679904,2
1.356706064564415,103.933499179465,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.2207081418297386,2
1.3576478759908652,103.936890975437,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.18269313293965275,1
1.35336372874343,103.955477865389,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.18746795808227784,1
1.345540767256745,103.9591111010395,EAST SPRING PRIMARY SCHOOL,529258,1.35268400746357,103.961676849165,0.8434190761407411,0
1.3522809217165903,103.946911552645,PASIR RIS SECONDARY SCHOOL,529400,1.35422732653396,103.948962626204,0.3141726899767855,4
1.35470798068721,103.955002715196,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.19552666688257392,1
1.3464546331547498,103.936611366113,JUNYUAN PRIMARY SCHOOL,528906,1.34805283888458,103.939026808982,0.32179117033496346,3
1.3624989542236798,103.955251289212,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.23137505748306508,2
1.34801389150921,103.931916653887,SPRINGFIELD SECONDARY SCHOOL,529593,1.34957303471476,103.930354460693,0.24523232773103956,1
1.3538924252104398,103.934251462733,JUNYUAN SECONDARY SCHOOL,528933,1.35361315263537,103.933886165824,0.05108861790739573,2
1.34749510520911,103.940762770964,JUNYUAN PRIMARY SCHOOL,528906,1.34805283888458,103.939026808982,0.20256994618739646,5
1.34596292007997,103.939614775098,JUNYUAN PRIMARY SCHOOL,528906,1.34805283888458,103.939026808982,0.24125345889622496,2
1.3521573691866202,103.935923497654,JUNYUAN SECONDARY SCHOOL,528933,1.35361315263537,103.933886165824,0.2782061696301642,3
1.34963011004174,103.948635174972,YUMIN PRIMARY SCHOOL,529393,1.35131569890862,103.950551091373,0.2835303769089543,4
1.36034648036579,103.959716831981,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.3906370271097146,2
1.3482489531527502,103.944920713854,TAMPINES SECONDARY SCHOOL,529427,1.34926094811197,103.944263709507,0.1340681713101684,2
1.36001178206313,103.93304377729066,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.3587372194425334,1
1.35868299651391,103.958024469204,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.2972583758274809,3
1.36342461933238,103.953941069939,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.3983033622864362,2
1.3597377653342135,103.95995860738668,EAST SPRING SECONDARY SCHOOL,529231,1.35622508992581,103.960640700298,0.3976335133232834,2
1.35700670008106,103.934099343677,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.14618768980927613,2
1.3496411745886,103.955337216192,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.4376796567625417,2
1.3562695461673702,103.935484323928,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.15579543839918936,2
1.3598442779501998,103.956436060173,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.09315187422611586,1
1.3515712088548002,103.938444966547,ST. HILDA'S SECONDARY SCHOOL,528986,1.34973922385379,103.937608032148,0.22380716637057363,3
1.36148618155641,103.959056255163,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.32907429894994034,1
1.34727819641375,103.951193517105,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.13866882422009008,3
1.36215244534096,103.950373999808,TAMPINES NORTH PRIMARY SCHOOL,529565,1.36048786025607,103.948768900518,0.25693061373239,1
1.35549051078675,103.947212194692,PASIR RIS SECONDARY SCHOOL,529400,1.35422732653396,103.948962626204,0.23983291575860388,2
1.35919256321787,103.956796780851,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.1746895779571919,1
1.35568233282538,103.944448547002,PASIR RIS SECONDARY SCHOOL,529400,1.35422732653396,103.948962626204,0.5269083792132637,0
1.36112993964871,103.949803200633,TAMPINES NORTH PRIMARY SCHOOL,529565,1.36048786025607,103.948768900518,0.13525525689005727,2
1.3529750796860802,103.956353598414,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.17234851530391368,1
1.35542753409621,103.951447223791,PASIR RIS SECONDARY SCHOOL,529400,1.35422732653396,103.948962626204,0.30655776093761017,3
1.3543645181576598,103.933391644725,JUNYUAN SECONDARY SCHOOL,528933,1.35361315263537,103.933886165824,0.09994866753242317,2
1.36210016949588,103.95490902637,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.2165445520958844,1
1.3496215142655,103.946000691097,TAMPINES SECONDARY SCHOOL,529427,1.34926094811197,103.944263709507,0.19708469488047495,2
1.35330152993175,103.951317678859,YUMIN PRIMARY SCHOOL,529393,1.35131569890862,103.950551091373,0.23653872294303677,3
1.35590413566014,103.948024616734,GONGSHANG PRIMARY SCHOOL,529176,1.35723721393297,103.949115320172,0.19138264073885017,2
1.36081570799382,103.951611550107,TAMPINES NORTH PRIMARY SCHOOL,529565,1.36048786025607,103.948768900518,0.3178952240500914,2
1.3540186432929502,103.958052645778,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.15364108116086683,3
1.35213400949387,103.956438751073,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.26241928395515424,1
1.36132334023491,103.95746980781,DUNMAN SECONDARY SCHOOL,529093,1.36065258337022,103.956213906966,0.1581850241310575,1
1.34531090930692,103.953184014351,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.3934130956887035,1
1.3457861328872498,103.950321611291,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.32881192250028773,1
1.35440066551432,103.961454818751,EAST SPRING PRIMARY SCHOOL,529258,1.35268400746357,103.961676849165,0.19235191753763983,2
1.36243262131112,103.951665180923,TAMPINES NORTH PRIMARY SCHOOL,529565,1.36048786025607,103.948768900518,0.38759892016378117,1
1.34557177331256,103.95249806135,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.33747163435839933,1
1.35511311954002,103.934046408805,JUNYUAN SECONDARY SCHOOL,528933,1.35361315263537,103.933886165824,0.16763193654254668,2
1.35894478167476,103.937160853772,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.2566977853457324,1
1.3551926734693798,103.957473809347,NGEE ANN SECONDARY SCHOOL,529283,1.35447525755806,103.956747262496,0.11344893474762097,2
1.3486971218162,103.944859621472,TAMPINES SECONDARY SCHOOL,529427,1.34926094811197,103.944263709507,0.09115066482132475,2
1.35429292697961,103.938650571771,ST. HILDA'S SECONDARY SCHOOL,528986,1.34973922385379,103.937608032148,0.5191160158723618,0
1.34601425203047,103.940985246396,JUNYUAN PRIMARY SCHOOL,528906,1.34805283888458,103.939026808982,0.31409693447465553,1
1.35911452167381,103.9460787802575,TAMPINES NORTH PRIMARY SCHOOL,529565,1.36048786025607,103.948768900518,0.33556712556274226,2
1.35097636296862,103.93976105184,ST. HILDA'S SECONDARY SCHOOL,528986,1.34973922385379,103.937608032148,0.2758821133057446,4
1.35711597364176,103.937284846318,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.23413056419387682,1
1.34571936968925,103.959934930653,EAST SPRING PRIMARY SCHOOL,529258,1.35268400746357,103.961676849165,0.7977728875183049,0
1.34560021032851,103.939441311085,JUNYUAN PRIMARY SCHOOL,528906,1.34805283888458,103.939026808982,0.27641138200846394,1
1.3540179925908,103.952704018124,YUMIN PRIMARY SCHOOL,529393,1.35131569890862,103.950551091373,0.38390312068815496,4
1.34704714167602,103.954253519287,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.3365416051497298,1
1.35655720440894,103.93716002138,POI CHING SCHOOL,529067,1.35765121877679,103.935246486174,0.24488986328611806,2
1.3431095844731,103.949559595972,CHANGKAT PRIMARY SCHOOL,529896,1.34023163951633,103.952080114035,0.4250749196888481,1
1.34607302489283,103.958432281147,ANGSANA PRIMARY SCHOOL,529366,1.34846568919477,103.951577056231,0.8066563631062958,0
