ndist_mrt
1.9004083769629865
1.0830472324432783
1.0589276591758843
0.8878555133377717
0.8392825472842748
0.8381039665432788
0.7988050320474251
0.7291166032565857
0.6712844482963349
0.6537572224002899
0.6350506242472036
0.6342177589997053
0.6184070536155796
0.6113645984641288
0.6079568189008464
0.6039123585685442
0.5529943510271632
0.5206988286806284
0.49436262931606756
0.47173627594350037
0.4266835573429444
0.3459801847786302
0.32956115747297243
0.2698574052224094
0.2672245641223372
0.2392811001845175
